,Name,Price,Market-Cap
4764,FeelCoin,$0.0005094,"$192,504"
4765,Sunflower Land,$0.1546,--
4766,Torekko (NEW),$0.008064,--
4767,SwinCoin,$0.000002652,$265
4768,VentiSwap Token,$0.1326,"$288,012"
4769,IoTex Pad,$0.05744,--
4770,Bit Castle War,$0.009986,--
4771,Gravis Finance,$0.04981,"$523,814"
4772,Speed Star STAR,$0.1246,--
4773,YES||NO,$0.001335,"$1,464,090"
4774,NEXTYPE,$0.0122,--
4775,DogeZilla,$0.0...00122,--
4776,EurocoinToken,$0.1418,"$738,575"
4777,DeFiato,$0.01822,--
4778,dFund,$0.0004846,--
4779,Mover,$0.1888,"$1,602,997"
4780,Liti Capital,$0.001591,"$2,099,424"
4781,VersalNFT,$0.0006774,--
4782,Shiba Interstellar,$0.0...06578,"$657,850"
4783,PlayNity,$0.02875,"$274,469"
4784,Xiglute Coin,$0.0000006594,"$830,357"
4785,Ninneko (Mata),$0.0007448,"$15,279"
4786,Scotty Beam,$0.002167,"$541,598"
4787,Raptoreum,$0.003111,"$4,990,073"
4788,WAM,$0.02565,"$1,630,509"
4789,EVERY GAME,$0.00116,"$2,346,028"
4790,Shelling,$0.000007336,"$5,134,888"
4791,Burp,$0.01379,"$1,095,265"
4792,Comb Finance,$16.40,--
4793,Zeus Finance,$0.5599,"$559,940"
4794,Digichain,$0.00008325,--
4795,Digital Swiss Franc,$0.002271,--
4796,Heroes of NFT,$0.01047,--
4797,CareCoin,$0.0...08023,"$36,101,947"
4798,GridZone.io,$0.1214,"$639,517"
4799,governance ZIL,$15.07,"$8,440,717"
4800,Rollbit Coin,$0.003057,"$152,843"
4801,SCROOGE,$0.00000002531,"$12,653,903"
4802,dForce USD,$0.9907,--
4803,Will Liu,$0.0...01636,--
4804,Vaulty,$0.01327,--
4805,Project X Finance,$0.5842,--
4806,Ark Rivals,$0.01053,"$473,950"
4807,Empire Capital Token,$0.04487,"$4,434,279"
4808,Step C,$0.000106,"$68,908"
4809,ShibaPup,$0.1898,--
4810,FrogSwap,$0.1379,--
4811,Wanaka Farm,$0.04082,"$1,793,752"
4812,ETH Fan Token Ecosystem,$0.000000003004,"$1,448,262"
4813,B.Protocol,$0.9977,--
4814,Crosschain IOTX,$0.03562,--
4815,Nexum,$0.6878,--
4816,DreamN,$0.2665,"$1,225,719"
4817,HUH Token,$0.000002863,--
4818,PRISM Protocol,$0.02442,"$1,709,204"
4819,Netflix tokenized stock FTX,$196.44,--
4820,HunnyDAO,$0.1213,$999
4821,ChilliSwap,$0.1085,--
4822,Baby Lovely Inu,$0.000000002424,"$150,272"
4823,Quantbook,$0.001153,--
4824,LEMON,$1.86,"$57,783,084"
4825,DeepSpace Token,$0.000001386,"$1,144,915"
4826,Everlens,$0.001849,"$219,361"
4827,Invitoken,$2.11,--
4828,FantomPAD,$0.02873,--
4829,Adadao,$0.009126,"$164,266"
4830,TabTrader Token,$0.03367,"$708,550"
4831,Moonwell,$0.01041,--
4832,Upfire,$0.002696,"$527,477"
4833,Score Token,$0.02633,--
4834,TosDis,$4.31,--
4835,DAOLaunch,$0.3405,"$360,857"
4836,MEDPING,$0.00381,--
4837,Stater,$0.009381,"$121,015"
4838,Boss Token,$0.00000000348,"$1,594,151"
4839,Polygon HBD,$0.9799,"$9,798,971"
4840,BSC TOOLS,$0.03756,--
4841,Million,$4.18,"$4,178,231"
4842,Joltify,$0.04375,--
4843,ElasticSwap,$6.81,--
4844,Smart Wallet Token,$0.0003026,--
4845,Kinetic Synthetic UST,$0.0329,--
4846,MoveCash,$0.01106,"$312,178"
4847,Nxtech Network,$0.0003343,"$135,355"
4848,DeFiHorse,$0.04509,"$333,791"
4849,Firework Games,$0.05301,"$12,168,620"
4850,VeraOne,$58.26,"$10,060,015"
4851,Creator Platform,$0.007609,"$331,002"
4852,TokenSwap,$0.0001718,"$4,176"
4853,CryptoXpress,$0.1646,--
4854,Metarea VR,$0.005919,"$124,299"
4855,PuddingSwap,$0.001851,"$25,910"
4856,pSTAKE Staked ATOM,$9.05,--
4857,Fenomy,$0.003627,"$499,493"
4858,Wallet Pay,$0.001525,--
4859,Starcoin,$0.07877,"$21,916,064"
4860,Alephium,$0.1115,"$1,630,910"
4861,Era7: Game of Truth,$0.08296,"$150,236"
4862,Holy Trinity,$6.90,--
4863,Qitcoin,$1.98,"$22,755,419"
4864,Apple tokenized stock FTX,$149.99,--
4865,DaFIN,$0.0242,--
4866,Pylon Protocol,$0.0007464,"$448,509"
4867,Duelist King,$0.2261,"$212,287"
4868,Instrumental Finance,$0.05571,"$557,066"
4869,Vent Finance,$0.0465,"$5,533,644"
4870,VaporNodes,$0.003071,--
4871,Aavegotchi KEK,$0.2528,--
4872,Unlock Protocol,$19.76,"$884,748"
4873,iOWN Token,$0.03986,"$11,559,569"
4874,Unit Protocol Duck,$0.008548,"$1,371,640"
4875,Marble Heroes,$0.07503,"$569,382"
4876,Revest Finance,$0.01779,"$1,156,053"
4877,BOHR,$0.1295,"$2,416,914"
4878,Ezillion,$0.0...00818,--
4879,Koreadoge,$0.0000869,--
4880,Enrex,$0.0009439,"$153,381"
4881,Boji,$0.000000001486,"$936,314"
4882,LOA Protocol,$0.003969,--
4883,DoDreamChain,$0.003708,"$509,508"
4884,FiboDex,$0.00000001978,"$14,253"
4885,SpritzMoon Crypto Token,$0.0002703,"$265,981,578"
4886,Project Quantum,$0.00006231,--
4887,ZooCoin,$0.002731,--
4888,Unicap.finance,$0.2425,--
4889,Bincentive,$0.02372,--
4890,Defrost Finance,$0.9338,"$29,173,773"
4891,Charged Particles,$0.05547,--
4892,Loop Finance,$0.001044,--
4893,Doren,$0.3362,"$14,188,315"
4894,Degis,$0.1114,"$672,570"
4895,ALTER,$0.204,"$450,634"
4896,Shiba Samurai,$0.4618,"$3,232,783"
4897,Viva Classic,$0.000000001628,--
4898,USD mars,$0.2362,"$6,821,735"
4899,Polylastic,$0.00008233,"$2,008,952"
4900,VNDC,$0.00004174,--
4901,Earn Defi Coin,$5.80,--
4902,Widi Soul,$0.003887,--
4903,Shabu Shabu Finance,$0.2514,"$10,183,346"
4904,Amplify Protocol,$0.1656,"$33,130"
4905,IDEAS,$0.002588,"$776,333"
4906,PayBolt,$0.00178,"$17,684,967"
4907,Traders coin,$0.001867,"$379,910"
4908,HollaEx Token,$0.2059,"$26,761,514"
4909,Altbase,$0.0006764,--
4910,Kyte.One,$0.05874,"$86,942"
4911,Moox,$1.79,"$330,756"
4912,AAG Ventures,$0.0326,"$8,388,154"
4913,SB GROUP,$0.3282,--
4914,Shardus,$0.1537,"$4,927,773"
4915,LeagueDAO,$0.0033,"$1,296,947"
4916,DoKEN,$0.0000007915,"$654,216"
4917,Mr.FOX TOKEN,$0.04221,--
4918,Fisco Coin,$1.72,--
4919,RXCGames,$0.002306,--
4920,CryptoMines Reborn,$0.06702,--
4921,Heres,$0.00007322,--
4922,impactMarket,$0.001825,--
4923,CoinWind,$0.7578,--
4924,Olympus v1,$57.30,--
4925,Mimas,$0.05964,--
4926,Metavault,$2.10,"$362,275"
4927,Attack Wagon,$0.001995,--
4928,Solomon Defi,$0.006344,--
4929,Colizeum,$0.0271,--
4930,DinoStep,$0.000004713,"$47,129"
4931,CryptoSaga,$0.05759,--
4932,GoldeFy,$0.03092,--
4933,Brewlabs,$0.01334,"$13,337,374"
4934,WanSwap,$0.00505,"$810,797"
4935,ASH,$1.93,--
4936,Sincere Doge,$0.0...00269,--
4937,Medium,$0.2997,--
4938,Dhabi Coin,$0.0001302,"$32,552"
4939,Bomb US Money,$0.6754,"$1,080,677"
4940,MilkshakeSwap,$0.5688,"$685,757"
4941,Duet Protocol,$0.04369,"$476,376"
4942,WidiLand,$0.02604,--
4943,Stabledoc,$0.008021,"$425,110"
4944,Monster,$0.1385,"$138,468"
4945,SelfBar,$0.9488,"$4,743,910"
4946,Kronos Dao,$0.02614,"$107,397"
4947,BLOKPAD,$0.002881,"$1,501,380"
4948,3X Short Ethereum Token,$0.000000129,--
4949,Y-5 FINANCE,$0.000000008631,--
4950,CryptoBattles,$0.004432,--
4951,DataHighway,$2.92,--
4952,Civic Power,$0.1434,--
4953,MODA DAO,$0.5015,"$398,396"
4954,EXMR FDN,$0.007854,--
4955,JumpToken,$1.85,"$2,938,707"
4956,Force of Nature,$0.0003869,"$386,943"
4957,3x Short Litecoin Token,$0.0007777,--
4958,Eifi FInance,$0.009355,--
4959,Pfizer tokenized stock Bittrex,$53.61,--
4960,PAZ,$0.000006042,"$465,244"
4961,FanVerse,$0.00578,--
4962,Favor,$0.362,"$3,003,393"
4963,Popcorn,$1.26,"$10,659,153"
4964,Apollo DAO,$0.01008,"$50,414"
4965,CocktailBar,$16.07,--
4966,MEV Repellent,$0.0005524,"$552,357"
4967,Supernova,$0.0743,--
4968,MetaGin,$0.004592,"$87,241"
4969,Darwinia Crab Network,$0.001735,"$3,533,052"
4970,CARD.STARTER,$0.4396,--
4971,FamilyParty,$0.03091,"$309,093"
4972,Mad Viking Games,$0.001008,"$5,492,091"
4973,KEY,$0.0001788,--
4974,Aerovek Aviation,$0.1092,--
4975,SteakHut Finance,$0.32,--
4976,Khaos Finance,$0.000000008135,--
4977,3x Short Bitcoin SV Token,$0.00001674,--
4978,Atlas DEX,$0.2066,"$2,236,970"
4979,chikn feed,$0.0003976,--
4980,HEADLINE,$0.139,"$1,320,744"
4981,SHINJIRO,$0.0...05704,"$5,704,093"
4982,Pinknode,$0.02034,--
4983,Serum Ecosystem Token,$4.47,--
4984,Wrapped Syscoin,$0.1789,--
4985,The Three Kingdoms,$0.008887,"$431,665"
4986,Catapult,$0.1802,--
4987,Memeverse,$0.01288,--
4988,Vidiachange,$15.02,--
4989,ForthBox,$0.007481,--
4990,MELD,$0.04291,"$20,114,687"
4991,HEADLINE,$0.139,"$1,320,744"
4992,CyBloc Battery Token,$0.01162,"$174,295"
4993,BR34P,$95.48,--
4994,ForthBox,$0.007481,--
4995,MELD,$0.04291,"$20,114,687"
4996,Mt Pelerin Shares,$6.34,"$3,171,667"
4997,CronaSwap,$0.01673,"$848,458"
4998,Dynasty Global Investments,$50.55,"$4,685,188"
4999,Meta World Game,$0.003248,"$324,832"
5000,Lemond,$0.0004697,--
5001,Giresunspor Token,$1.40,--
5002,GYSR,$0.1046,"$837,039"
5003,UBGToken,$0.003445,"$4,133,817"
5004,Future1coin,$0.0002253,--
5005,99Starz,$0.08899,"$672,254"
5006,Magic Power,$0.000000938,--
5007,PeeCoin Charts,$0.0001611,"$105,478"
5008,Google tokenized stock FTX,"$2,266.00",--
5009,Metroverse,$0.004644,--
5010,Aidi Finance (BSC),$0.0...02076,--
5011,Steam Exchange,$0.00007889,--
5012,TABANK,$0.02823,"$1,016,109"
5013,Bridge$,$0.1582,--
5014,Rocky Inu,$0.0...04554,--
5015,DOEX,$0.003827,"$173,345"
5016,Atlantis Metaverse,$0.01754,--
5017,Ballswapper Accelerator Reflection Token,$0.0...01069,--
5018,Trading Membership Community,$0.001166,--
5019,Metakings,$0.0008,--
5020,Metaverse-Dao,$0.002644,"$925,474"
5021,Reflex Finance,$0.0000000058,"$3,769,319"
5022,Shintama,$0.0...00017,--
5023,Rizespor Token,$0.8232,--
5024,The Neighbours,$22.30,"$8,918,345"
5025,MetaWars,$0.006243,"$369,567"
5026,Oh! Finance,$0.007356,--
5027,Age of Tanks,$0.005303,"$439,053"
5028,Helena Financial,$2.20,"$2,062,033"
5029,SokuSwap,$0.00947,--
5030,Weave,$0.3253,--
5031,VYNK CHAIN,$0.01216,"$960,438"
5032,GranX Chain,$0.01758,--
5033,CroNodes,$0.4715,--
5034,DeFinity,$0.006829,--
5035,Loud Market,$0.009316,"$612,011"
5036,wanETH,"$1,740.64",--
5037,Feeder.finance,$0.001921,"$151,542"
5038,TRONPAD,$0.011,"$1,974,623"
5039,Beast NFT Token,$0.000854,"$853,401"
5040,ALYATTES,$0.3429,--
5041,Multiverse Capital,$0.0000005915,"$550,128"
5042,LCG,$0.004095,"$10,237,864"
5043,Crypto Vault,$0.000003007,--
5044,Evoverse Power,$0.0198,--
5045,Trendsy,$0.0000001543,"$771,408"
5046,Artube,$0.0006552,"$1,379,214"
5047,botXcoin,$0.0186,"$30,404,179"
5048,VoltSwap,$0.01839,"$529,700"
5049,Sustainable Energy Token,$0.0...01376,--
5050,BUSD Buffet,$0.000000002123,"$1,478,592"
5051,EsportsPro,$0.02957,--
5052,CLIMB TOKEN FINANCE,$0.4888,--
5053,Wise Token,$0.1596,--
5054,ARTIC Foundation,$0.2813,--
5055,Meter Stable,$0.8784,--
5056,Supersonic Finance,$0.0...03645,--
5057,SPACE SIP,$0.001346,"$31,013"
5058,HashLand Coin,$0.9665,"$2,220,610"
5059,Realital Metaverse,$0.2128,"$1,553,390"
5060,ImmortalDAO Finance,$13.63,"$181,231"
5061,Matrix Token,$0.0003306,"$495,912"
5062,AI Network,$0.04948,--
5063,Crabada Amulet,$0.1152,"$166,098"
5064,Nahmii,$0.001223,"$40,348,542"
5065,GINZA NETWORK,$0.06319,"$1,034,332"
5066,Pintu Token,$0.6432,"$8,297,831"
5067,Haino,$0.00009767,"$1,953,372"
5068,CoinScan,$0.001254,"$1,253,808"
5069,Kounotori,$0.000000002782,--
5070,Fibswap DEx,$0.0008566,"$3,838,916"
5071,NYCCoin,$0.001055,"$562,018"
5072,Wrapped Arweave,$12.93,--
5073,Darkness Share,$0.04341,--
5074,Mirrored Google,$103.72,--
5075,TriipMiles,$0.002837,--
5076,renZEC,$85.21,--
5077,xPTP,$0.2336,--
5078,HappyLand,$0.02131,"$225,020"
5079,Treat DAO [new],$0.01209,"$1,196,965"
5080,ARK Innovation ETF tokenized stock FTX,$45.99,--
5081,Banana,$1.96,"$8,525,132"
5082,LovePot Token,$0.001137,--
5083,Materium,$0.1749,"$1,254,447"
5084,MetaFabric,$0.001345,"$672,382"
5085,Ftribe Fighters (F2 NFT),$0.008119,--
5086,100 Days Ventures,$0.002488,"$749,101"
5087,Swapz,$0.005685,--
5088,Novo,$0.001067,"$1,067,424"
5089,Keys Token,$0.01004,"$5,549,528"
5090,Witnet,$0.004299,"$4,172,268"
5091,Tribar,$0.1174,--
5092,Mirrored Bitcoin,"$1,350.90",--
5093,CryptoCars,$0.005996,--
5094,Moby Dick V2,$0.004373,--
5095,Actifit,$0.07759,--
5096,BitoPro Exchange Token,$0.05532,--
5097,Hive Dollar,$0.9874,--
5098,StrongNode Edge,$0.0001975,--
5099,CNNS,$0.0002259,--
5100,PaintSwap,$0.01207,"$1,724,261"
5101,Boring Protocol,$0.01042,--
5102,Mytrade,$0.02918,--
5103,Mars Ecosystem Token,$0.00239,"$1,138,333"
5104,BinStarter,$0.1785,--
5105,GAMI World,$0.1719,"$2,083,219"
5106,LIT,$0.0001265,--
5107,Diamond DND,$0.00001213,--
5108,CowCoin,$0.4414,--
5109,EURONIN,$0.0003427,"$1,370,674"
5110,Liquidus,$0.2593,"$2,443,739"
5111,Aavegotchi FUD,$0.01704,--
5112,DKEY BANK,$0.8292,"$478,061"
5113,ETH Shiba,$0.0...09581,"$477,562"
5114,BlockBlend,$0.03478,--
5115,ELONGATE,$0.00000001892,"$9,001,063"
5116,Metagame Arena,$0.06999,--
5117,Collector Coin,$0.05756,--
5118,wanUSDC,$1.00,--
5119,Max Revive,$0.0001786,"$178,640"
5120,Relevant,$0.1817,--
5121,A4 Finance,$0.03774,--
5122,Quantic,$0.000688,--
5123,renFIL,$7.25,--
5124,MetaSpets,$0.1115,"$490,789"
5125,Vulture Peak,$0.0908,"$118,380"
5126,Starmon Metaverse,$0.08477,--
5127,Adana Demirspor Token,$2.50,--
5128,Sanshu Inu,$0.0...05552,"$2,062,985"
5129,PANDAINU,$0.000006025,"$307,282"
5130,BABYOKX,$0.000000004589,--
5131,Huny,$0.08104,--
5132,Advanced Micro Devices tokenized stock FTX,$102.99,--
5133,Big Dog Coin,$0.000000009419,--
5134,Sombra Network,$0.01058,--
5135,InfinityCake,$0.00000008138,--
5136,HNC COIN,$0.02346,"$1,960,988"
5137,DeFlyBall,$0.01309,--
5138,EVAI,$0.2304,"$1,928,751"
5139,Monstock,$0.001746,--
5140,Orbit,$0.01071,"$1,054,665"
5141,Total Crypto Market Cap Token,$129.37,"$2,096,652"
5142,GambleFi,$0.2905,$53
5143,More Token,$0.004443,"$105,896"
5144,Bali Coin,$0.00659,--
5145,SideShift Token,$0.2233,--
5146,Amasa,$0.0206,"$330,420"
5147,SafeFloki,<$0.0…00001,$0
5148,XTblock,$0.08664,"$3,699,323"
5149,MuesliSwap MILK,$1.01,"$5,034,769"
5150,Velhalla,$0.004344,"$1,096,841"
5151,Heavenland,$0.06676,"$667,589"
5152,Twitter tokenized stock FTX,$40.37,--
5153,IFToken,$0.00108,--
5154,Bribe Protocol,$0.1246,"$310,974"
5155,Folder Protocol,$0.02909,"$319,955"
5156,ARTi Project,$0.02783,"$556,677"
5157,Solar,$0.01924,"$1,647,729"
5158,wLitiDAO,$0.01497,--
5159,DragonMaster,$0.2337,"$13,318,843"
5160,nHBTC,$0.01938,--
5161,Arabian Doge,$0.00008089,"$566,196"
5162,Aavegotchi FOMO,$0.03403,--
5163,Grave,$0.4539,"$4,174,891"
5164,AnchorUST,$0.04653,--
5165,Cosmic Champs,$0.09565,"$3,344,326"
5166,Gyro,$11.32,--
5167,OTCBTC Token,$0.003152,--
5168,Knights & Peasants,$0.2314,"$277,721"
5169,Trusted Node,$0.01594,"$798,792"
5170,Artificial Intelligence,$0.00000008215,"$80,096"
5171,Yawww,$0.03327,--
5172,Notional Finance,$0.5003,"$890,562"
5173,UNIFEES,$0.03563,"$285,060"
5174,Ubeswap,$0.05921,--
5175,Metaderby Hoof,$0.02918,--
5176,TomTomCoin,$0.009569,"$1,519,292"
5177,Kanga Exchange Token,$3.82,"$80,166,705"
5178,Giveth,$0.091,"$789,623"
5179,BighBull,$0.7016,"$1,262,808,430"
5180,Darkness Dollar,$0.8296,--
5181,Olive Cash,$0.004734,"$28,748"
5182,Metacoin,$0.08727,"$53,480,600"
5183,Honey,$0.01584,--
5184,Aloha,$0.003995,"$394,645"
5185,StarLaunch,$0.1143,--
5186,PixelVerse,$0.001147,--
5187,Don't KYC,$0.0004548,--
5188,Luzion Protocol,$0.3808,"$123,755"
5189,LITTLE RABBIT,$0.0...00104,--
5190,Kodi Coin,$0.00002992,"$2,991,782"
5191,MUDRA,$0.006934,--
5192,Medifakt,$0.02787,--
5193,ENNO Cash,$0.5447,"$1,971,755"
5194,YOKcoin,$0.09155,--
5195,Nimbus,$0.01032,--
5196,Etherconnect,$0.001105,"$331,550"
5197,Power Nodes,$0.3835,"$383,482"
5198,Cogecoin,$0.0000000296,--
5199,WifeDoge,$0.0...04154,"$2,122,781"
5200,StaySAFU,$6.60,--
5201,PIBBLE,$0.0005699,"$11,514,637"
5202,Flashloans.com,$0.001879,"$62,902"
5203,Mars Doge,$0.000934,"$188,659"
5204,Moola Market,$0.04662,--
5205,3x Short XRP Token,$0.0000001898,--
5206,ManuFactory,$0.01306,--
5207,Blockasset,$0.1261,"$3,551,222"
5208,LocoMeta,$0.1046,"$140,327"
5209,Star Wars Cat,$0.000001282,$273
5210,Shibaverse,$0.003461,"$2,793,128"
5211,Memecoin,$0.03092,"$1,153,268"
5212,BYTZ,$0.0007133,"$6,031,876"
5213,Taiwan Semiconductor Mfg tokenized stock FTX,$93.85,--
5214,Vetter Token,$0.002612,--
5215,Community Vote Power,$0.2379,"$237,924"
5216,MetaDerby,$0.02075,--
5217,Boba Brewery,$0.003764,--
5218,Cultiplan(CTPL),$0.003988,"$697,930"
5219,Game Fantasy Token,$0.8684,"$654,681"
5220,Yuan Chain Coin,$0.002936,--
5221,Blin Metaverse,$0.003705,--
5222,Ninebot,$0.2897,"$1,448,349"
5223,PAPPAY,$0.0000002382,"$141,859"
5224,Aleph Finance,$55.70,"$11,140,023"
5225,Credmark,$0.1528,"$4,919,961"
5226,Dibs Share,$4.92,"$24,115"
5227,ReSource Protocol,$0.7448,"$2,965,703"
5228,MiniVerse Dollar,$0.2791,--
5229,Reimagined Finance,$0.008795,--
5230,Buxcoin,$0.001069,"$176,577"
5231,MADworld,$0.06623,"$143,006,530"
5232,Tiger Token,$0.0...02399,"$179,913"
5233,oxSOLID,$0.06275,--
5234,Altair,$0.02554,--
5235,VitaDAO,$1.16,"$10,472,889"
5236,Tenshi,$0.001357,"$776,296"
5237,tBTC,"$28,892.48",--
5238,Moola Celo,$1.30,"$12,720,043"
5239,Mixin,$214.19,"$128,316,421"
5240,Wrapped Fuse,$0.1289,--
5241,SpaceY,$0.636,--
5242,DCD Ecosystem,$0.002694,--
5243,ALL.ART protocol,$0.005012,--
5244,Green Shiba Inu (new),$0.0000006053,"$5,592,810"
5245,Grom,$0.008112,--
5246,Defrost Finance,$0.04473,"$244,696"
5247,Ravelin Finance,$0.4972,"$79,134"
5248,Ramifi Protocol,$0.01408,--
5249,Dreamy Undersea World,$0.0002579,--
5250,Metablackout,$0.001675,"$82,064"
5251,Noku,$0.4917,--
5252,PlutusDAO,$0.2749,--
5253,KOMPETE,$0.002824,--
5254,Trillium,$0.0001708,"$1,707,715"
5255,Footie Plus,$0.0003846,--
5256,Hodl4Gold,$0.000000002128,"$2,127,983"
5257,HobbsNetworkToken,$3.43,"$3,430,514"
5258,Less Network,$0.0001598,"$11,231"
5259,Ojamu,$0.01425,"$464,893"
5260,MetaGalaxy,$0.000007245,"$72,452"
5261,Camel Coin,$0.1681,"$840,386"
5262,MoonEdge,$0.007144,"$802,293"
5263,Luniverse,$0.003496,--
5264,Panda Girl,$0.0...01416,"$1,412,529"
5265,CCA Coin,$0.003197,--
5266,Changer,$0.0928,"$2,181,216"
5267,OneRare,$0.08477,"$524,324"
5268,Dark Matter DeFi,$0.009716,--
5269,Stader LunaX,$0.00619,--
5270,HeroCatGamefi,$0.01487,"$237,861"
5271,Penguin Finance,$0.03051,"$465,722"
5272,MINDOL,$0.03352,--
5273,GoldMiner,$0.000003378,--
5274,Yup,$0.03507,--
5275,Aircoins,$0.0001103,--
5276,WIVA by WiV Technology,$0.0216,"$2,213,017"
5277,AnchorSwap,$0.03091,"$5,544,253"
5278,Metaxiz,$0.0000104,--
5279,Valas Finance,$0.003539,--
5280,Revault Network,$0.1449,"$214,661"
5281,Portify,$0.006475,"$712,230"
5282,Monsoon Finance,$0.008356,"$17,548"
5283,DexBrowser,$0.005694,--
5284,Cycling App,$0.001227,"$122,662"
5285,Billibilli Inc tokenized stock FTX,$21.26,--
5286,Sakaryaspor Token,$0.6265,--
5287,The Parallel,$0.03318,"$894,937"
5288,MsgSender,$0.1575,--
5289,United Emirate Coin,$0.01157,"$196,616"
5290,MCFinance,$0.01898,--
5291,3x Long EOS Token,$0.0000008494,--
5292,3X Long Ethereum Classic Token,$0.02322,--
5293,Doctors Coin,$0.002043,"$1,143,591"
5294,Ratio Finance,$0.8193,"$1,722,447"
5295,Ginoa,$0.284,"$5,679,076"
5296,Multi-Chain Capital (new),$0.0000006127,"$1,204,056"
5297,Tempus,$0.04796,"$3,141,603"
5298,Shaman King Inu,$0.0...01717,"$1,530,521"
5299,Electric Vehicle Direct Currency,$0.00003124,--
5300,Riot Racers,$0.03416,"$1,519,638"
5301,Shibonk,$0.0...04168,"$267,984"
5302,BitSong,$0.01787,"$1,129,943"
5303,ETHFan Burn,$0.0000005497,"$384,789"
5304,Dentrocoin,$0.0000005095,"$54,682"
5305,TruBadger,$0.000000007117,--
5306,Grok,$0.000001479,--
5307,Yieldzilla,$1.10,"$358,290"
5308,xMARK,$0.01899,--
5309,MonoMoney,$0.0196,"$9,802,288"
5310,HIPPO TOKEN,$0.00000164,--
5311,Dogira,$0.001555,"$1,555,021"
5312,OLA,$0.00002979,"$161,357"
5313,GeroWallet,$0.01163,--
5314,Zenc Coin,$0.009991,"$10,288,997"
5315,LEVELG,$0.02705,--
5316,MetaWear,$0.002199,"$274,703"
5317,Odin Platform,$0.002308,--
5318,Cub Finance,$0.04245,--
5319,Crypto Inu,$0.000000005289,"$250,502"
5320,METAZONX,$0.005222,--
5321,Poodl Token,$0.0000000161,"$1,290,182"
5322,OEC FIL,$7.30,--
5323,Lazy Horse Race Club,$0.2582,"$215,055"
5324,Community Token,$0.0...06789,--
5325,Ulti Arena,$0.00006054,"$1,294,932"
5326,Betero,$0.007712,--
5327,Gods and Legends,$0.004653,--
5328,Anypad,$0.001328,--
5329,Farmers World Wood,$0.00005528,--
5330,EthereumMax,$0.00000000413,--
5331,Arbis Finance,$0.00003585,--
5332,Quoth,$0.03829,"$139,525"
5333,Jacy,$0.0...00785,"$3,891,113"
5334,GenshinFlokiInu,$0.000000001617,--
5335,G.O.A.T Token,$0.0...03229,"$1,776,203"
5336,Chainlist,$0.0001606,"$115,599"
5337,BitCanna,$0.01574,"$3,381,228"
5338,MemePad,$0.002148,--
5339,Metaverse Miner,$0.02154,"$438,425"
5340,Club Donkey,$0.0007963,--
5341,CHHIPSCOIN,$0.002728,"$27,278"
5342,Saitoki Inu,$0.000001284,"$1,284,020"
5343,Crypto Cavemen Club,$0.1951,"$1,463,572"
5344,Shiba Girlfriend,$0.000000001182,"$575,135"
5345,Nokencoin,$0.05195,--
5346,EnreachDAO,$3.69,--
5347,BNPL Pay,$0.01014,"$1,880,347"
5348,TranslateMe Network Token,$0.003154,--
5349,DeHero,$0.06396,--
5350,Ankr Reward Bearing Staked BNB,$302.28,--
5351,Seesaw,$0.004032,--
5352,Spantale,$0.2333,"$25,893,631"
5353,LittleGhosts Ectoplasm,$0.000002448,--
5354,Uplift,$0.06761,"$599,752"
5355,Exchange Union,$0.01908,--
5356,Universal Basic Income,$0.01521,--
5357,Corgiswap,$0.01269,--
5358,Whalemap,$0.01996,--
5359,Pollen Coin,$0.2881,--
5360,Carnomaly,$0.001287,"$581,993"
5361,Dragon Mainland Shards,$0.0004298,--
5362,Centcex,$0.001256,--
5363,La Peseta,$0.000000002352,"$5,644"
5364,Synesis One,$0.02465,--
5365,WonderHero,$0.001215,--
5366,Shiba Titian,$0.0004835,"$483,492"
5367,Metria,$21.96,"$746,531"
5368,Daily COP,$0.000002845,--
5369,Copycat Finance,$0.009667,--
5370,Myteamcoin,$0.0001889,"$232,816"
5371,Asia Coin,$0.06778,--
5372,LockTrip,$1.62,"$19,496,093"
5373,XDAG,$0.005719,--
5374,Alpha Coin,$0.0002468,"$1,062,955"
5375,CoinMooner,$0.005195,"$241,322"
5376,BabyDoge ETH,$0.00000001333,"$6,473,803"
5377,Totem,$0.01316,"$996,010"
5378,Pando Token,$0.06644,--
5379,Suteku,$0.001506,"$1,249"
5380,Simbcoin Swap,$0.00988,"$324,556"
5381,Lydia Finance,$0.0008652,"$82,194"
5382,MOR,$0.9818,"$3,988,379"
5383,Beeuda,$0.02597,"$112,026"
5384,RichCity,$0.0...01459,--
5385,ShibaWallet,$0.0001129,--
5386,delta.theta,$0.01208,"$248,274"
5387,QURAS,$0.002292,--
5388,Akoin,$0.03475,"$4,371,108"
5389,Real Realm,$0.0004194,"$6,626"
5390,Hatayspor Token,$1.86,--
5391,nSights DeFi Trader,$0.000000006002,"$6,001,961"
5392,UNCL,$15.29,--
5393,Rainbow Token,$0.412,"$17,898,415"
5394,WingSwap,$0.001177,"$27,066"
5395,Shibking Inu,$0.000000001814,"$1,053,816"
5396,TemplarDAO,$1.97,"$1,000,451"
5397,Pocket Arena,$0.07469,"$832,031"
5398,Momo Protocol,$0.002022,--
5399,ORBIS,$1.88,--
5400,Marnotaur,$0.01839,--
5401,Waves Ducks,$41.64,"$1,828,464"
5402,CheckDot,$0.02123,"$164,426"
5403,ADACash,$0.00000001144,--
5404,Antalyaspor Token,$1.85,--
